Date_Key,Product_Key,Geography_Key,Sales_Fact,Sales_Plan,Ad_Spend,Impressions,Conversion_Rate,Net_Profit_Raw
20240403,3,115,2225.14,2402.11,293.58,47218.0,0.0183,318.92
20240404,1,113,2525.76,3073.32,217.17,83241.0,0.0193,569.05
20240405,5,116,2802.65,2633.4,291.69,165626.0,0.005,678.83
20240406,4,116,1948.15,2839.8,229.36,49025.0,0.0239,288.59
20240407,4,108,3100.06,2558.75,372.82,131899.0,0.0191,834.56
20240408,4,108,2222.22,2700.24,323.55,76631.0,0.0361,238.56
20240409,2,120,2351.26,2766.03,242.49,42784.0,0.0106,480.65
20240410,3,114,1992.59,2846.46,179.28,73635.0,0.005,562.92
20240411,3,114,1158.42,2819.07,168.4,53979.0,0.0262,176.97
20240412,4,115,2817.01,2786.92,321.73,107314.0,0.0235,482.51
20240413,3,109,2747.94,2554.45,219.33,149061.0,0.0099,702.87
20240414,2,108,2243.48,2508.2,140.55,62822.0,0.005,466.88
20240415,1,101,2422.35,2694.26,325.21,45737.0,0.0354,588.96
20240416,2,104,2651.64,2819.66,228.62,151529.0,0.0341,721.13
20240417,1,102,1617.3,2593.89,187.68,51784.0,0.005,436.56
20240418,2,106,2139.04,2856.96,207.66,87569.0,0.0154,580.29
20240419,4,108,2805.79,2940.05,196.11,142086.0,0.0366,825.73
20240420,3,114,1786.7,2471.96,196.84,52876.0,0.0152,271.91
20240421,5,108,2565.9,2493.65,143.87,121181.0,0.0151,852.43
20240422,5,120,1746.2,2638.86,159.49,36834.0,0.0172,427.04
20240423,4,115,2663.16,2734.47,278.73,74857.0,0.0088,573.85
20240424,1,110,2417.68,2574.14,226.31,52009.0,0.005,414.85
20240425,4,116,1633.58,2955.71,203.98,84138.0,0.0305,204.98
20240426,5,108,3029.26,2776.39,402.26,75790.0,0.005,467.11
20240427,3,118,2085.43,2705.88,265.11,98606.0,0.0225,265.38
20240428,1,117,2053.52,2417.33,110.65,117971.0,0.0289,468.31
20240429,4,119,2564.95,2447.96,178.04,99391.0,0.0055,477.36
20240430,5,110,3045.09,2774.05,315.66,119676.0,0.0108,579.32
20240501,3,102,1969.06,2298.15,282.53,70387.0,0.0321,481.54
20240502,4,120,2514.1,2934.11,335.62,74581.0,0.0253,518.45
20240503,1,106,2704.05,2706.98,363.03,98440.0,0.0138,456.33
20240504,4,114,2842.67,3394.35,228.33,119751.0,0.032,759.19
20240505,3,101,2590.9,3214.53,240.81,153821.0,0.0321,689.3
20240506,5,107,2325.82,2723.98,225.77,133036.0,0.0227,503.12
20240507,5,110,2102.29,2746.43,138.2,113097.0,0.011,408.34
20240508,1,119,2565.99,2974.33,136.27,141157.0,0.0159,876.66
20240509,2,118,1993.78,3123.47,288.48,71882.0,0.0229,278.98
20240510,1,113,1076.19,2462.94,79.71,47982.0,0.0181,234.1
20240511,4,113,2762.25,2441.09,204.39,152692.0,0.0294,501.11
20240512,5,110,3003.13,2681.87,175.2,98151.0,0.005,606.79
20240513,1,102,1376.98,2930.84,196.7,80249.0,0.0051,196.66
20240514,1,105,2060.96,2921.78,222.53,69476.0,0.0218,440.97
20240515,5,114,2882.86,3044.57,336.44,121221.0,0.0151,728.37
20240516,4,103,3609.58,2598.98,509.52,169438.0,0.0137,639.1
20240517,2,116,2598.87,2384.09,219.77,150154.0,0.005,521.42
20240518,5,120,2232.19,3027.42,250.34,58054.0,0.0202,342.64
20240519,3,115,2512.56,2698.77,135.38,122050.0,0.0195,572.01
20240520,4,110,3299.34,2469.4,226.59,126816.0,0.0265,996.51
20240521,1,111,2296.91,2910.89,305.78,62212.0,0.0207,406.37
20240522,4,115,2228.36,3049.39,282.28,111301.0,0.0187,498.03
20240523,1,108,2394.74,2875.31,203.71,95430.0,0.0318,750.88
20240524,2,103,2167.69,2817.22,190.07,96991.0,0.0069,611.9
20240525,1,116,2714.01,2886.07,280.51,80146.0,0.0254,759.0
20240526,1,116,3473.43,2853.08,173.76,127327.0,0.005,776.54
20240527,3,106,2831.12,2666.93,209.86,121118.0,0.0116,812.81
20240528,3,118,2551.98,2803.04,180.74,84779.0,0.0079,731.07
20240529,5,102,2540.91,3059.75,190.69,60796.0,0.0278,459.81
20240530,1,119,1913.96,3029.45,249.95,111534.0,0.0193,406.8
20240531,2,116,3145.93,3008.43,245.28,119596.0,0.0199,1008.57
20240601,3,116,2674.36,2785.58,184.94,128440.0,0.0089,770.94
20240602,1,116,2632.03,2958.2,264.33,88165.0,0.017,741.38
20240603,4,102,4327.89,2569.06,591.04,134082.0,0.0124,1073.37
20240604,1,120,2889.86,3050.22,214.24,96297.0,0.0238,908.11
20240605,3,108,2373.81,3310.45,137.33,79318.0,0.0101,600.95
20240606,4,101,2545.83,2740.08,218.03,100530.0,0.0333,727.99
20240607,5,110,3342.61,2928.04,417.04,131887.0,0.005,738.88
20240608,3,110,2834.48,3121.46,297.82,105930.0,0.0119,469.47
20240609,5,106,2068.25,3316.69,272.35,43568.0,0.0368,423.3
20240610,4,113,3256.61,2987.05,475.33,121548.0,0.0156,380.01
20240611,1,106,2472.62,2948.91,319.63,55905.0,0.0069,484.74
20240612,4,103,3753.1,2704.31,414.27,77600.0,0.0222,862.44
20240613,4,117,3366.31,3129.61,334.39,191776.0,0.0152,633.23
20240614,5,102,2612.54,3528.24,141.1,110309.0,0.0116,875.24
20240615,4,104,3486.7,3186.28,517.54,155775.0,0.009,830.34
20240616,1,108,2890.18,3137.42,255.34,95609.0,0.0477,618.08
20240617,4,114,3292.77,3217.43,214.76,184079.0,0.0175,861.84
20240618,1,113,3118.95,3162.02,363.89,136320.0,0.005,513.9
20240619,2,112,2463.68,3012.94,193.22,122230.0,0.0349,453.64
20240620,3,111,2575.43,3351.58,279.63,81346.0,0.0261,600.51
20240621,2,119,3422.59,3243.53,371.96,199197.0,0.0123,690.89
20240622,1,116,2750.71,3213.43,260.14,142819.0,0.0107,633.55
20240623,5,103,2726.82,3026.44,364.34,145688.0,0.0267,324.89
20240624,2,108,2461.7,3493.89,188.31,56001.0,0.0175,489.49
20240625,1,118,3161.75,3377.88,299.93,85979.0,0.005,532.37
20240626,1,118,3991.96,3146.18,414.24,111189.0,0.0379,1030.25
20240627,5,113,2437.75,3469.03,283.66,66285.0,0.0157,408.96
20240628,3,116,2994.5,3181.12,384.49,160186.0,0.035,694.07
20240629,2,117,3699.45,3136.27,331.03,60800.0,0.0328,1032.92
20240630,1,111,2964.52,3152.84,339.75,54620.0,0.01,426.16
20240701,4,113,3241.6,2962.74,210.9,88581.0,0.0303,1076.35
20240702,2,104,2495.34,3423.5,357.49,59874.0,0.0135,279.3
20240703,3,106,3251.88,2975.27,287.16,82707.0,0.005,940.78
20240704,3,110,2955.41,3108.19,363.37,150452.0,0.0158,455.53
20240705,3,112,3553.16,2951.2,184.89,143337.0,0.024,1089.31
20240706,4,109,3665.35,3361.61,258.48,55932.0,0.0154,1014.84
20240707,2,112,4377.87,3361.33,432.13,150246.0,0.0169,1176.68
20240708,5,110,3384.38,3338.68,466.45,112885.0,0.0314,590.06
20240709,5,109,3269.0,3208.2,335.81,65797.0,0.0211,801.1
20240710,1,109,3214.89,3195.02,459.69,146041.0,0.0116,509.25
20240711,1,116,2952.76,3535.15,290.49,137582.0,0.027,883.68
20240712,2,109,3310.28,3345.03,327.87,157040.0,0.022,964.28
20240713,3,112,3005.09,3531.34,186.24,143587.0,0.005,970.87
20240714,3,117,3248.83,3304.01,423.21,48740.0,0.0243,672.14
20240715,5,105,3835.25,3530.31,286.48,222162.0,0.0239,778.88
20240716,3,101,2685.08,3767.85,375.81,138656.0,0.0202,340.5
20240717,3,113,3770.25,3637.57,531.92,209924.0,0.0289,837.73
20240718,4,102,3870.87,3451.06,558.69,60788.0,0.0133,656.16
20240719,4,101,3165.32,3598.23,322.94,180498.0,0.0234,578.37
20240720,4,102,2175.52,3511.96,256.08,111910.0,0.005,519.87
20240721,5,113,2944.68,3575.03,376.48,155111.0,0.0241,620.73
20240722,1,105,3909.27,3521.73,246.68,75050.0,0.0395,1009.77
20240723,1,116,3261.57,3567.44,359.08,157354.0,0.0101,879.56
20240724,2,111,2785.62,3656.22,148.84,162113.0,0.0124,954.55
20240725,3,104,3045.2,3428.67,303.78,138662.0,0.0129,844.5
20240726,3,106,3730.25,3437.76,244.27,151729.0,0.0213,897.08
20240727,4,118,3595.7,3376.85,245.56,206945.0,0.0094,1153.01
20240728,2,108,3215.29,3348.18,278.14,112317.0,0.0242,916.49
20240729,4,113,3163.82,3438.5,295.01,132780.0,0.0285,810.18
20240730,4,112,3163.86,3727.6,355.36,115276.0,0.0253,873.23
20240731,4,103,2911.07,3530.95,167.22,165867.0,0.005,913.5
20240801,4,115,4192.54,3826.06,420.8,77243.0,0.03,683.14
20240802,4,104,3236.3,3744.15,220.92,121524.0,0.0294,1064.23
20240803,3,119,4018.69,3357.42,431.6,184510.0,0.0283,781.98
20240804,4,110,4183.44,3896.06,475.83,211832.0,0.0237,956.32
20240805,3,109,3934.64,3941.2,415.78,162248.0,0.0222,761.08
20240806,4,114,3232.42,3594.28,400.27,180696.0,0.0303,607.26
20240807,4,111,3662.86,3891.13,306.07,210210.0,0.0392,1036.28
20240808,3,109,3461.69,3649.86,437.94,61945.0,0.0105,506.82
20240809,5,118,3034.75,3854.8,283.07,100470.0,0.0308,706.89
20240810,5,111,3661.63,3596.5,360.37,58790.0,0.0191,652.51
20240811,5,111,2922.8,3504.93,335.57,87169.0,0.0187,655.55
20240812,3,113,4119.06,3801.18,213.51,161299.0,0.005,825.72
20240813,3,114,3305.83,3867.21,381.49,185079.0,0.0172,558.78
20240814,3,102,3651.66,3826.65,408.47,193885.0,0.01,523.1
20240815,3,117,3705.68,3683.64,300.1,76846.0,0.0154,896.28
20240816,4,106,3447.57,3854.74,201.96,66146.0,0.009,932.11
20240817,3,112,3883.37,4002.88,229.48,161226.0,0.0155,883.81
20240818,1,111,3365.59,3954.37,479.0,131074.0,0.0159,422.83
20240819,1,116,4051.72,4014.18,481.86,109344.0,0.021,552.86
20240820,3,120,2956.14,3858.02,185.38,163993.0,0.005,853.16
20240821,4,120,3705.38,4240.76,317.45,210212.0,0.0055,720.78
20240822,1,105,4624.74,3785.56,505.24,153160.0,0.0236,1198.53
20240823,4,117,3168.2,4132.71,423.14,174453.0,0.012,584.87
20240824,5,115,3342.59,4285.99,181.72,107891.0,0.0307,1065.14
20240825,4,106,3951.54,4160.22,291.08,190293.0,0.0223,1083.62
20240826,4,104,3797.5,4037.97,527.76,138295.0,0.0261,460.71
20240827,5,114,3896.15,3987.26,198.38,79934.0,0.0341,1274.7
20240828,1,102,3978.57,4314.59,279.06,225812.0,0.0169,934.96
20240829,4,115,4064.48,3837.24,593.02,144022.0,0.0143,671.26
20240830,1,105,4315.12,3942.28,480.45,207350.0,0.0287,1167.45
20240831,4,108,3978.34,4071.26,303.02,125409.0,0.0251,1093.79
20240901,4,119,3665.96,4412.78,207.86,58104.0,0.0181,948.94
20240902,4,109,4136.03,4255.68,218.46,80751.0,0.0339,1319.83
20240903,1,113,4762.85,4000.59,354.71,177797.0,0.0179,978.44
20240904,2,112,3759.75,4146.62,519.4,173130.0,0.0203,436.24
20240905,3,109,3351.97,4100.29,307.01,100771.0,0.0202,925.8
20240906,3,120,4405.93,4095.67,537.67,203981.0,0.0107,1101.17
20240907,4,114,3805.35,4447.88,539.71,176715.0,0.0208,722.75
20240908,1,107,2792.36,3992.22,253.56,130339.0,0.034,550.18
20240909,2,106,4315.55,4602.78,298.32,160381.0,0.0244,1245.61
20240910,4,106,3637.31,4461.12,369.96,204307.0,0.0203,1074.12
20240911,5,104,3872.84,4528.09,545.33,143349.0,0.0184,689.4
20240912,1,113,4097.22,4231.77,534.43,144476.0,0.0233,516.55
20240913,2,109,4039.6,4308.79,228.57,96838.0,0.0275,1150.18
20240914,1,110,4312.17,4066.56,514.26,124382.0,0.0261,938.85
20240915,1,108,3752.8,4262.66,402.26,63441.0,0.0167,553.45
20240916,2,102,4240.17,4480.71,596.79,184486.0,0.0232,657.49
20240917,2,108,3866.91,4655.56,240.71,101252.0,0.0248,888.91
20240918,4,102,4379.14,4189.27,452.82,125624.0,0.0099,929.21
20240919,5,116,4330.45,4351.94,597.37,215166.0,0.0217,501.74
20240920,4,102,3568.06,4409.1,324.7,106060.0,0.005,733.84
20240921,4,108,4591.77,4174.5,450.91,118921.0,0.0248,769.33
20240922,3,115,3793.77,4586.2,216.42,85768.0,0.0266,903.1
20240923,2,111,4478.74,4337.39,348.51,223349.0,0.0275,949.13
20240924,5,115,4271.3,4457.34,352.17,89000.0,0.016,1170.29
20240925,1,111,5019.66,4420.23,725.4,177791.0,0.0231,1053.96
20240926,4,101,4001.73,4366.94,313.2,151313.0,0.0342,817.5
20240927,3,115,3951.67,4537.55,379.7,181510.0,0.0341,1025.1
20240928,4,106,4129.46,4509.96,483.69,179622.0,0.0197,819.5
20240929,1,101,4000.39,4492.81,264.9,205950.0,0.0214,1185.63
20240930,1,105,4564.74,4435.56,450.29,77664.0,0.0311,816.21
20241001,4,113,3369.38,4659.19,417.31,95488.0,0.005,874.59
20241002,1,105,3663.42,4940.01,500.74,101133.0,0.0168,508.84
20241003,1,109,3669.06,4651.23,413.23,79144.0,0.0334,722.68
20241004,2,116,4690.78,4836.41,548.38,131403.0,0.0298,1196.42
20241005,3,101,5083.57,4373.04,318.38,147116.0,0.0237,1301.73
20241006,4,101,4188.64,4696.5,605.58,161199.0,0.005,892.38
20241007,4,112,4169.02,4459.3,263.72,187050.0,0.0195,1201.61
20241008,4,120,4300.99,4397.17,548.24,138275.0,0.0141,945.37
20241009,4,105,4859.39,4558.43,371.65,230219.0,0.0233,1525.95
20241010,3,116,3827.23,4958.38,548.67,115305.0,0.0119,416.2
20241011,5,116,4422.51,4923.67,539.53,124108.0,0.0097,1208.55
20241012,3,101,4803.31,4795.88,602.25,189027.0,0.005,841.75
20241013,3,108,4578.59,4454.31,329.23,73565.0,0.0322,1247.25
20241014,1,115,4435.13,4735.12,418.25,82451.0,0.016,926.03
20241015,1,114,4853.12,4848.19,542.49,164077.0,0.0216,1139.42
20241016,5,119,3013.19,4836.39,382.67,173051.0,0.02,518.09
20241017,5,111,4715.9,4445.91,284.82,223854.0,0.0093,1085.69
20241018,1,114,4062.05,4649.93,594.02,77040.0,0.0074,610.04
20241019,4,114,3485.84,4828.46,484.61,185043.0,0.0099,850.14
20241020,2,111,4668.79,4961.76,359.66,223885.0,0.0128,1047.82
20241021,4,101,5111.99,4428.45,676.19,217222.0,0.0237,1153.91
20241022,2,111,4368.36,4848.37,444.84,226775.0,0.012,1283.63
20241023,2,119,4925.4,4922.47,473.73,163449.0,0.0375,1189.95
20241024,4,110,5266.93,5076.79,428.96,131502.0,0.0303,1335.3
20241025,5,108,5130.02,5058.39,554.54,195151.0,0.0281,1137.98
20241026,5,117,5304.27,5049.23,652.37,210568.0,0.0188,908.55
20241027,5,106,4867.02,4785.56,443.35,190907.0,0.0351,1277.99
20241028,1,101,4545.28,4576.72,513.26,183758.0,0.0178,1089.9
20241029,4,111,3718.14,4892.42,445.92,214506.0,0.0197,1007.56
20241030,3,114,4407.59,5184.01,533.81,245067.0,0.0217,775.14
20241031,1,112,4120.44,5274.96,227.43,224182.0,0.027,1069.79
20241101,4,107,5638.91,5150.9,766.75,287944.0,0.0264,1193.26
20241102,1,119,4476.82,5107.11,428.99,257212.0,0.0152,888.19
20241103,3,111,4637.63,5109.56,353.58,90120.0,0.0147,1127.66
20241104,4,111,4862.97,4934.73,360.72,130962.0,0.0264,1242.18
20241105,1,109,4620.17,5032.19,454.17,172228.0,0.0272,1039.54
20241106,4,109,5456.97,5404.21,756.79,289733.0,0.0161,905.12
20241107,2,103,4309.14,4893.99,378.49,162594.0,0.005,918.56
20241108,3,108,4728.71,5417.51,590.96,230106.0,0.0179,1095.56
20241109,4,105,4271.06,5042.12,254.9,90774.0,0.0262,1363.36
20241110,5,109,3993.1,5383.51,389.75,105253.0,0.0381,1113.67
20241111,4,107,4357.98,4848.88,650.07,208878.0,0.008,675.15
20241112,3,104,4656.03,5259.18,591.52,104356.0,0.0157,661.27
20241113,2,101,4470.51,5006.32,317.64,137741.0,0.0161,1195.97
20241114,2,109,4349.49,4882.22,435.58,117084.0,0.0336,1193.62
20241115,4,111,4003.02,5220.5,293.67,123068.0,0.0197,853.23
20241116,5,104,4675.03,5390.13,425.22,219140.0,0.0109,861.01
20241117,5,120,3974.55,5030.62,508.78,125409.0,0.0256,556.05
20241118,3,109,5117.2,4911.09,650.51,204621.0,0.016,930.58
20241119,1,108,4788.58,5203.73,348.66,93363.0,0.0078,948.52
20241120,4,116,4028.69,5215.73,572.97,206373.0,0.0111,1029.19
20241121,3,108,4612.9,5353.92,503.99,145975.0,0.0373,1266.97
20241122,1,118,4401.39,5445.14,387.29,194471.0,0.0238,1312.15
20241123,2,102,4946.94,5254.21,495.65,235685.0,0.0211,954.34
20241124,1,115,5467.39,5647.98,604.19,133594.0,0.0175,1525.7
20241125,3,108,3869.31,5332.44,410.1,212078.0,0.0229,849.54
20241126,4,115,4874.07,5228.92,480.78,208269.0,0.0228,1123.25
20241127,4,106,4746.06,4986.43,476.95,162755.0,0.0229,1200.28
20241128,4,110,5171.29,5266.65,349.79,120000.0,0.0211,1043.56
20241129,4,107,4951.64,5262.26,650.02,284242.0,0.0287,1204.05
20241130,3,113,4478.39,5531.87,466.54,219343.0,0.0202,1088.05
20241201,2,111,4704.1,5442.48,296.87,114597.0,0.0102,1038.5
20241202,3,113,4474.78,5124.2,566.58,135125.0,0.0139,1202.91
20241203,3,114,5419.89,5404.52,776.37,278774.0,0.005,844.49
20241204,3,111,4901.55,5514.28,709.4,226969.0,0.0403,650.98
20241205,1,103,5850.41,5695.4,508.41,289363.0,0.0286,1013.63
20241206,1,108,4878.32,5577.01,310.03,170029.0,0.0117,1000.07
20241207,1,108,4563.19,5561.31,464.72,215572.0,0.0172,1141.94
20241208,2,113,4169.21,5430.69,255.41,135050.0,0.0136,1045.57
20241209,4,103,4033.07,5505.77,578.34,98838.0,0.0354,988.13
20241210,4,111,4151.07,5687.35,283.76,180449.0,0.0058,1216.1
20241211,3,104,5085.11,5180.14,382.79,299618.0,0.0211,1579.38
20241212,5,116,5214.22,5385.96,472.74,151093.0,0.0189,1366.43
20241213,3,114,4177.49,5310.38,368.94,149319.0,0.0283,753.64
20241214,2,116,5423.75,5549.68,702.19,245859.0,0.019,1184.87
20241215,3,103,4742.75,5728.75,453.56,186712.0,0.005,1043.8
20241216,1,103,5065.64,5372.07,339.79,268247.0,0.0175,1357.16
20241217,2,111,5806.22,5022.06,445.46,286121.0,0.0103,1477.34
20241218,2,115,5456.31,5426.24,550.6,96159.0,0.0208,838.38
20241219,4,110,4881.32,5699.84,316.04,292532.0,0.0343,1419.64
20241220,1,119,4577.58,5633.02,508.87,223652.0,0.005,891.42
20241221,4,118,3954.78,5619.39,421.48,213066.0,0.012,911.24
20241222,1,102,4678.52,5485.91,568.3,207277.0,0.0145,1260.2
20241223,5,107,4939.85,5294.15,710.2,264444.0,0.0162,903.16
20241224,1,102,4559.06,5660.97,643.86,91442.0,0.0274,623.55
20241225,1,116,4994.15,5398.9,722.19,153062.0,0.0183,1201.49
20241226,5,114,5105.24,6010.32,380.2,277924.0,0.0242,1608.6
20241227,3,108,4961.33,5695.24,313.34,119441.0,0.0137,1556.86
20241228,3,105,4755.61,5472.54,381.53,88078.0,0.0223,975.44
20241229,5,102,5171.69,5473.83,721.49,260991.0,0.0278,785.54
20241230,1,109,5315.0,5584.84,782.4,279552.0,0.0127,893.14
20241231,3,105,4555.39,5562.75,619.23,101673.0,0.0278,882.98
20250101,4,111,5812.52,5841.13,354.57,310653.0,0.0205,1195.93
20250102,4,106,5064.13,5662.05,733.0,232467.0,0.0305,710.25
20250103,1,107,5129.13,5485.35,473.6,196978.0,0.018,953.37
20250104,1,119,5479.99,6016.56,279.1,286939.0,0.0238,1244.4
20250105,5,116,5248.57,5655.02,494.62,177749.0,0.0196,1098.81
20250106,5,115,5614.51,5805.51,306.59,133231.0,0.019,1553.48
20250107,5,110,5287.39,5536.57,551.94,147087.0,0.0226,877.23
20250108,1,112,4843.4,5737.2,406.15,182753.0,0.0254,858.46
20250109,5,109,5336.06,5733.06,519.43,207625.0,0.0075,1595.94
20250110,3,117,4589.04,5299.06,510.84,235194.0,0.0343,1289.29
20250111,1,117,5220.67,6086.09,714.61,264223.0,0.005,622.87
20250112,2,107,5155.17,5947.1,598.98,212195.0,0.0132,1248.77
20250113,4,108,5073.03,5615.35,473.85,254338.0,0.0191,890.77
20250114,4,112,5118.01,5480.05,675.28,120938.0,0.0241,1073.45
20250115,2,103,4246.45,5775.63,596.87,73264.0,0.0358,1025.85
20250116,3,108,4918.01,5728.95,304.8,267114.0,0.005,1603.06
20250117,1,112,5243.7,5788.14,541.11,96484.0,0.0149,1433.27
20250118,3,115,5282.01,5760.6,414.38,137866.0,0.005,1500.43
20250119,5,109,4692.94,5828.7,256.73,217233.0,0.0203,1276.56
20250120,3,107,5844.23,6021.98,682.93,195344.0,0.0227,1039.8
20250121,1,114,4782.79,5851.09,651.78,260347.0,0.0359,553.68
20250122,4,119,5705.01,5532.38,378.19,162074.0,0.0212,1525.99
20250123,4,112,5438.18,6019.56,713.71,84478.0,0.0304,1038.86
20250124,5,102,4905.67,6079.79,663.93,139956.0,0.0258,914.36
20250125,1,115,6120.55,6386.59,865.65,251024.0,0.0156,1087.32
20250126,1,113,4640.07,5535.88,355.1,148098.0,0.0059,1140.58
20250127,1,108,5700.37,5813.45,800.31,222709.0,0.0228,1472.34
20250128,5,104,5744.89,5352.64,471.46,312792.0,0.0051,1825.01
20250129,3,110,4912.99,5883.76,517.01,275431.0,0.033,1376.21
20250130,3,108,5948.14,5667.46,327.45,160414.0,0.0184,1961.2
20250131,1,119,5130.39,6165.64,279.03,183649.0,0.032,1230.67
20250201,4,112,5403.17,5629.78,659.39,214568.0,0.0152,1335.8
20250202,5,109,5392.29,5450.5,509.29,311189.0,0.0227,923.94
20250203,5,101,5198.18,5697.61,393.13,311567.0,0.0221,962.08
20250204,5,111,5673.84,5400.19,391.73,145212.0,0.0195,1047.25
20250205,5,116,5668.19,5948.81,663.15,270453.0,0.0157,805.69
20250206,2,110,4400.09,5388.78,220.18,140853.0,0.0239,1360.41
20250207,3,114,5929.34,5810.58,774.31,91104.0,0.0107,1144.03
20250208,2,103,4448.64,5392.31,257.69,68582.0,0.0079,1404.69
20250209,3,120,5798.77,5746.69,400.98,207164.0,0.0324,1217.27
20250210,4,103,5848.36,6142.19,518.3,216244.0,0.0273,1041.66
20250211,1,112,4741.95,5888.3,467.02,75945.0,0.0207,824.24
20250212,5,114,5084.34,5646.03,434.71,233431.0,0.0367,1268.52
20250213,1,108,4739.12,5814.93,388.95,133786.0,0.0173,967.38
20250214,5,108,5186.64,5827.11,759.28,208478.0,0.0332,1239.46
20250215,4,110,5142.11,5920.26,587.01,146763.0,0.0218,1438.79
20250216,1,103,5687.89,5554.49,297.72,128097.0,0.0098,1334.79
20250217,1,119,5955.04,5948.39,553.92,198439.0,0.0385,1448.14
20250218,4,108,5999.47,5290.91,824.93,152700.0,0.0299,678.94
20250219,4,101,5022.19,5707.62,402.51,196197.0,0.0188,1533.1
20250220,4,101,5200.21,5737.64,309.18,124531.0,0.0273,1103.49
20250221,2,101,4464.55,5963.56,561.81,169109.0,0.016,902.57
20250222,4,106,4904.69,5842.91,542.47,108306.0,0.0283,810.87
20250223,4,114,5791.31,5558.66,619.85,261732.0,0.005,986.84
20250224,4,115,6117.84,5644.06,338.67,299329.0,0.0098,1267.88
20250225,3,111,4693.95,5881.97,300.65,93728.0,0.0298,1367.22
20250226,3,115,5015.87,5827.5,563.06,180828.0,0.0175,728.68
20250227,3,116,5299.79,5728.47,375.13,96399.0,0.0221,1624.22
20250228,1,115,5453.86,5749.0,547.61,228616.0,0.0065,1566.88
20250301,4,108,4909.68,5985.17,513.0,132062.0,0.0385,1133.01
20250302,2,107,5527.12,5743.06,433.05,214138.0,0.0319,1091.06
20250303,2,115,5078.69,5829.55,735.61,194441.0,0.018,935.21
20250304,4,101,5308.81,6281.63,712.69,300457.0,0.016,750.46
20250305,1,110,5589.52,5563.27,683.25,221953.0,0.0303,940.77
20250306,4,110,5319.83,5477.91,307.48,219363.0,0.0398,1653.33
20250307,4,119,5098.58,6005.17,309.04,168632.0,0.0295,1004.7
20250308,2,114,5262.04,5712.8,522.41,303665.0,0.0417,1534.43
20250309,3,102,5272.64,5784.85,348.37,263492.0,0.0108,1050.24
20250310,4,110,5131.7,5692.15,758.6,142883.0,0.0118,1059.73
20250311,1,105,5187.11,5796.2,341.58,274862.0,0.0081,1344.12
20250312,5,103,6115.55,6167.56,603.89,210729.0,0.0244,1454.89
20250313,2,113,5596.31,6007.87,483.59,292631.0,0.0218,1610.69
20250314,5,119,5167.66,6019.38,588.8,268873.0,0.0185,1200.65
20250315,1,102,5663.33,5563.1,356.24,133083.0,0.0281,1745.19
20250316,3,109,5147.32,5615.42,478.86,239615.0,0.0323,1422.65
20250317,1,115,5900.08,5277.05,457.08,165668.0,0.005,1737.4
20250318,4,113,5497.54,5682.12,762.92,156060.0,0.014,1032.84
20250319,1,118,5258.19,6034.37,284.25,148994.0,0.0282,1189.67
20250320,3,109,5534.74,5945.36,782.46,263734.0,0.0153,959.07
20250321,4,105,4524.4,5796.52,603.1,114658.0,0.012,600.48
20250322,2,105,4745.33,5835.13,378.47,71373.0,0.0302,1066.57
20250323,4,117,4710.55,5700.49,607.33,222270.0,0.0071,789.81
20250324,1,113,5377.7,5877.8,285.67,122092.0,0.017,1326.88
20250325,4,112,6171.12,5988.53,905.22,121582.0,0.0233,1147.18
20250326,1,106,6419.07,5510.59,658.98,164895.0,0.0143,1244.91
20250327,4,107,5620.93,5892.02,451.52,180407.0,0.0278,1738.08
20250328,4,111,5550.73,6016.83,478.8,202134.0,0.0143,1025.57
20250329,1,109,4398.11,5745.48,249.11,74793.0,0.0341,997.0
20250330,1,107,5025.55,5966.72,748.48,294878.0,0.0187,1076.88
20250331,3,108,4901.17,6387.5,264.32,231447.0,0.0267,1131.51
20250401,4,108,4982.75,5801.62,575.46,147209.0,0.0275,1408.19
20250402,3,117,5207.13,5898.98,490.89,152784.0,0.0137,1422.28
20250403,3,101,5053.11,5670.46,732.15,177791.0,0.005,1239.72
20250404,1,111,4297.39,5852.0,320.59,185566.0,0.0236,895.43
20250405,2,108,5658.81,5905.4,584.04,122156.0,0.0207,1037.88
20250406,3,113,4746.23,5849.83,466.25,111545.0,0.0256,852.99
20250407,1,101,5399.9,5604.37,649.54,289837.0,0.0177,1506.79
20250408,5,113,6314.93,5846.95,358.69,167544.0,0.0157,1692.49
20250409,2,108,4815.73,6095.41,334.11,154627.0,0.0401,1083.04
20250410,5,111,4007.76,5889.92,286.38,217250.0,0.0053,1223.3
20250411,3,106,5127.3,5989.73,634.84,229917.0,0.0273,916.33
20250412,1,116,5818.13,5747.01,400.95,176738.0,0.0143,1852.9
20250413,4,109,6244.1,5941.4,670.3,285770.0,0.0166,1657.51
20250414,3,120,4647.36,5844.2,332.4,73827.0,0.0168,1194.86
20250415,5,120,5507.64,5595.03,749.93,264939.0,0.012,913.19
20250416,3,120,5023.72,5845.72,724.51,185454.0,0.0257,1175.06
20250417,5,105,5200.43,5580.41,529.66,268307.0,0.0339,1406.03
20250418,1,110,6572.55,5648.84,560.18,380936.0,0.0247,1867.28
20250419,1,103,4495.8,5809.88,330.02,254734.0,0.021,1307.33
20250420,5,116,5371.0,5828.0,295.29,300330.0,0.0101,1670.59
20250421,2,114,5474.78,5527.18,420.74,208303.0,0.0252,1444.67
